,user_id,id,action_rating,technical_correctness,aesthetic_appeal,action_not_recognized,file_created_at,filename
940,hüan04,0d2fba94-2330-491b-bdd2-d874e9689985,4.0,3.0,3.0,False,2025-10-09 16:29:44.000000,hüan04_0d2fba94-2330-491b-bdd2-d874e9689985.json
941,anma2416,293b404c-943e-41ea-beb5-98845b89f488,4.0,2.0,4.0,False,2025-10-15 13:34:26.000000,anma2416_293b404c-943e-41ea-beb5-98845b89f488.json
942,kauw2915,3133ad41-8a1f-43ba-8ba5-d63c294f08c5,1.0,4.0,4.0,False,2025-10-15 10:26:19.000000,kauw2915_3133ad41-8a1f-43ba-8ba5-d63c294f08c5.json
943,mana12312,628ab93a-399b-4890-a0f9-f34c105a7da1,4.0,4.0,4.0,False,2025-10-15 11:31:11.000000,mana12312_628ab93a-399b-4890-a0f9-f34c105a7da1.json
944,kauw2915,23c5abf9-647b-4bd4-9f4b-e68381e18831,1.0,3.0,1.0,True,2025-10-18 17:18:15.478859,kauw2915_23c5abf9-647b-4bd4-9f4b-e68381e18831.json
945,anma2416,cea1dbaa-10e1-46fb-9ce4-017c178ab0b4,4.0,2.0,2.0,False,2025-10-16 13:56:17.000000,anma2416_cea1dbaa-10e1-46fb-9ce4-017c178ab0b4.json
946,sude306,013f602c-d26f-4a9d-8f69-2aa59aa3dd80,2.0,3.0,3.0,False,2025-10-10 15:52:44.000000,sude306_013f602c-d26f-4a9d-8f69-2aa59aa3dd80.json
947,mana12312,98d0923b-c70b-40fe-92ad-11fd8904df30,,,,True,2025-10-15 11:48:00.000000,mana12312_98d0923b-c70b-40fe-92ad-11fd8904df30.json
948,anma2416,4b41e931-805f-4025-b2b6-419d60c60100,2.0,1.0,1.0,False,2025-10-15 13:46:19.000000,anma2416_4b41e931-805f-4025-b2b6-419d60c60100.json
949,mana12312,3211ce0b-0113-4a17-a442-7940820d7042,1.0,1.0,1.0,False,2025-10-15 11:18:22.000000,mana12312_3211ce0b-0113-4a17-a442-7940820d7042.json
950,mana12312,77f90f1e-5b7f-4dfc-9e95-d0c4ca3f5676,,,,True,2025-10-15 11:36:56.000000,mana12312_77f90f1e-5b7f-4dfc-9e95-d0c4ca3f5676.json
951,sude306,01a4fa7b-e8ee-4c1b-b9c0-87bdaf7b78ea,2.0,2.0,2.0,False,2025-10-10 15:53:10.000000,sude306_01a4fa7b-e8ee-4c1b-b9c0-87bdaf7b78ea.json
952,hüan04,1d98dd50-21e5-43bd-a795-978fbc16a015,4.0,5.0,3.0,False,2025-10-09 17:06:53.000000,hüan04_1d98dd50-21e5-43bd-a795-978fbc16a015.json
953,sude306,1fafeb3d-f35e-47bc-ba7b-bcb47e14500b,3.0,5.0,2.0,False,2025-10-10 16:14:30.000000,sude306_1fafeb3d-f35e-47bc-ba7b-bcb47e14500b.json
954,kauw2915,2c199557-7c91-47dd-94e0-579e94015bc4,,,,True,2025-10-18 17:18:15.499032,kauw2915_2c199557-7c91-47dd-94e0-579e94015bc4.json
955,anma2416,ba249a4b-9a00-4676-a1fc-c44140f2d08f,1.0,3.0,1.0,False,2025-10-16 13:50:28.000000,anma2416_ba249a4b-9a00-4676-a1fc-c44140f2d08f.json
956,kauw2915,1a71f0b3-97ee-4f61-a1e6-fe3826b8da7f,1.0,4.0,1.0,False,2025-10-18 17:18:15.450050,kauw2915_1a71f0b3-97ee-4f61-a1e6-fe3826b8da7f.json
957,hüan04,1a79235b-c7cf-47f4-9c29-6bdffee63b50,4.0,5.0,3.0,False,2025-10-09 16:59:43.000000,hüan04_1a79235b-c7cf-47f4-9c29-6bdffee63b50.json
958,anma2416,f4a4ba34-3c5c-4fa9-8b84-1525a3c4ec30,3.0,4.0,3.0,False,2025-10-16 14:09:29.000000,anma2416_f4a4ba34-3c5c-4fa9-8b84-1525a3c4ec30.json
959,kauw2915,628ab93a-399b-4890-a0f9-f34c105a7da1,3.0,5.0,3.0,False,2025-10-15 10:39:18.000000,kauw2915_628ab93a-399b-4890-a0f9-f34c105a7da1.json
960,hüan04,10fe2839-cf7c-4406-bdaa-695379a2f236,,,,True,2025-10-09 16:38:12.000000,hüan04_10fe2839-cf7c-4406-bdaa-695379a2f236.json
961,clpe1410,0e215edd-a572-4d25-9719-09768d6d8ce1,1.0,3.0,1.0,False,2025-10-18 17:18:15.432882,clpe1410_0e215edd-a572-4d25-9719-09768d6d8ce1.json
962,sude306,38dccd90-ba1b-4ce8-b07d-303cc461c85b,2.0,4.0,2.0,False,2025-10-10 16:36:56.000000,sude306_38dccd90-ba1b-4ce8-b07d-303cc461c85b.json
963,anma2416,1daef36f-3175-479b-98b4-186148fce0f5,3.0,3.0,2.0,False,2025-10-15 13:27:26.000000,anma2416_1daef36f-3175-479b-98b4-186148fce0f5.json
964,anma2416,92a71035-2e12-4eca-92d0-c292f02165c2,3.0,2.0,4.0,False,2025-10-16 13:27:36.000000,anma2416_92a71035-2e12-4eca-92d0-c292f02165c2.json
965,kauw2915,34723bb6-2359-4bdb-b4be-a4f306738a6b,2.0,5.0,5.0,False,2025-10-15 10:28:13.000000,kauw2915_34723bb6-2359-4bdb-b4be-a4f306738a6b.json
966,kauw2915,7fe6781a-f0d2-44ad-bcb6-0d835dc2620f,1.0,2.0,1.0,False,2025-10-15 10:47:39.000000,kauw2915_7fe6781a-f0d2-44ad-bcb6-0d835dc2620f.json
967,anma2416,81fa0836-eb3d-426d-a2f7-0b781b80e7e8,4.0,2.0,1.0,False,2025-10-16 13:17:27.000000,anma2416_81fa0836-eb3d-426d-a2f7-0b781b80e7e8.json
968,mana12312,6fb0557a-129f-477b-956e-63e56a936d99,4.0,2.0,1.0,False,2025-10-16 11:40:15.000000,mana12312_6fb0557a-129f-477b-956e-63e56a936d99.json
969,mana12312,5467cbab-16a6-4ab0-ac73-eccadf3ff594,,,,True,2025-10-16 11:31:50.000000,mana12312_5467cbab-16a6-4ab0-ac73-eccadf3ff594.json
970,kauw2915,12523795-402c-497e-bd85-fa71b43e0c2d,,,,True,2025-10-18 17:18:15.485579,kauw2915_12523795-402c-497e-bd85-fa71b43e0c2d.json
971,hüan04,0d9f73dd-2162-4f48-ac7e-64fff9911473,,,,True,2025-10-09 16:32:14.000000,hüan04_0d9f73dd-2162-4f48-ac7e-64fff9911473.json
972,anma2416,462d59cd-d791-471f-83a5-c87a974edabd,1.0,3.0,1.0,False,2025-10-15 13:44:08.000000,anma2416_462d59cd-d791-471f-83a5-c87a974edabd.json
973,mana12312,842f3168-b5d0-4942-a5a5-990bdc03139b,3.0,5.0,2.0,False,2025-10-16 11:46:41.000000,mana12312_842f3168-b5d0-4942-a5a5-990bdc03139b.json
974,anma2416,fbd2cd72-5831-40b0-ba0a-4d4de7177818,4.0,2.0,3.0,False,2025-10-16 14:12:16.000000,anma2416_fbd2cd72-5831-40b0-ba0a-4d4de7177818.json
975,mana12312,14761d2c-94ff-41a7-bb3d-7093c3335a58,3.0,3.0,2.0,False,2025-10-15 11:10:57.000000,mana12312_14761d2c-94ff-41a7-bb3d-7093c3335a58.json
976,mana12312,7d5be42a-2ed5-43c2-9eaf-c76ff074f31e,5.0,6.0,3.0,False,2025-10-15 11:39:04.000000,mana12312_7d5be42a-2ed5-43c2-9eaf-c76ff074f31e.json
977,mana12312,3c5422ae-5707-48ea-936b-1758da5c92ce,1.0,4.0,1.0,False,2025-10-15 11:21:37.000000,mana12312_3c5422ae-5707-48ea-936b-1758da5c92ce.json
978,anma2416,07e6fd72-0bd4-437f-9d37-fb10455d998a,4.0,2.0,4.0,False,2025-10-18 17:18:15.407362,anma2416_07e6fd72-0bd4-437f-9d37-fb10455d998a.json
979,anma2416,05e74a4c-7f50-40e5-b396-32acc82ecb99,2.0,1.0,1.0,False,2025-10-18 17:18:15.396687,anma2416_05e74a4c-7f50-40e5-b396-32acc82ecb99.json
980,sude306,1823ce29-0116-4b26-b42f-05029a8a218c,2.0,3.0,3.0,False,2025-10-10 16:08:03.000000,sude306_1823ce29-0116-4b26-b42f-05029a8a218c.json
981,anma2416,964f1dad-1638-49fa-93c3-757a218e2c9d,2.0,1.0,1.0,False,2025-10-16 13:30:18.000000,anma2416_964f1dad-1638-49fa-93c3-757a218e2c9d.json
982,hüan04,0887c9dc-6e68-4a72-a053-5a7618e8f36f,5.0,6.0,6.0,False,2025-10-09 16:15:37.000000,hüan04_0887c9dc-6e68-4a72-a053-5a7618e8f36f.json
983,sude306,3fa1f6bf-4946-40c3-b9de-9d7ad24accf8,2.0,6.0,2.0,False,2025-10-10 16:42:52.000000,sude306_3fa1f6bf-4946-40c3-b9de-9d7ad24accf8.json
984,anma2416,1af94a8d-cb50-4d93-96e1-19fa1ae154fb,5.0,3.0,4.0,False,2025-10-18 17:18:15.416214,anma2416_1af94a8d-cb50-4d93-96e1-19fa1ae154fb.json
985,kauw2915,1a002086-6118-43c7-847a-d36b791c6e6b,,,,True,2025-10-18 17:18:15.452925,kauw2915_1a002086-6118-43c7-847a-d36b791c6e6b.json
986,sude306,467d809f-cfa0-4f69-8b49-87c976cfb107,3.0,1.0,3.0,False,2025-10-10 16:51:56.000000,sude306_467d809f-cfa0-4f69-8b49-87c976cfb107.json
987,anma2416,ecdbdf84-aac6-404e-bbf7-870a52f522cd,1.0,3.0,1.0,False,2025-10-16 14:07:19.000000,anma2416_ecdbdf84-aac6-404e-bbf7-870a52f522cd.json
988,sude306,18938ff8-48c0-4852-9c51-e52b6f043c63,3.0,5.0,3.0,False,2025-10-10 16:09:05.000000,sude306_18938ff8-48c0-4852-9c51-e52b6f043c63.json
989,mana12312,8ffcb67e-dfd7-4459-844c-81c63847235e,,,,True,2025-10-15 11:45:08.000000,mana12312_8ffcb67e-dfd7-4459-844c-81c63847235e.json
990,clpe1410,0ed3f22c-f5d2-47f0-abd8-2c9d824edae4,6.0,4.0,5.0,False,2025-10-18 17:18:15.442960,clpe1410_0ed3f22c-f5d2-47f0-abd8-2c9d824edae4.json
991,mana12312,798606ef-3240-4a34-a1ba-6d81e14a3770,3.0,2.0,1.0,False,2025-10-15 11:37:51.000000,mana12312_798606ef-3240-4a34-a1ba-6d81e14a3770.json
992,clpe1410,43172e33-a923-4dba-87ea-66010c70857c,,,,True,2025-10-13 15:12:14.000000,clpe1410_43172e33-a923-4dba-87ea-66010c70857c.json
993,mana12312,3ee645a8-8ac6-4b0d-9dff-ba8dae04b4c0,5.0,5.0,5.0,False,2025-10-16 11:25:10.000000,mana12312_3ee645a8-8ac6-4b0d-9dff-ba8dae04b4c0.json
994,sude306,0a9c032f-abc4-4769-a5a7-c1a7bf349592,3.0,3.0,3.0,False,2025-10-10 15:58:32.000000,sude306_0a9c032f-abc4-4769-a5a7-c1a7bf349592.json
995,kauw2915,a9609180-8e73-4e95-9001-576736141136,4.0,4.0,3.0,False,2025-10-15 11:00:42.000000,kauw2915_a9609180-8e73-4e95-9001-576736141136.json
996,sude306,2ed7f71b-4d5e-4082-9a5b-5bf80bb8629e,2.0,5.0,2.0,False,2025-10-10 16:28:01.000000,sude306_2ed7f71b-4d5e-4082-9a5b-5bf80bb8629e.json
997,anma2416,04911853-29fa-4457-8f7d-0ce707ea1590,5.0,5.0,5.0,False,2025-10-18 17:18:15.393509,anma2416_04911853-29fa-4457-8f7d-0ce707ea1590.json
998,mana12312,736e9c72-6fbe-46a8-b4e0-669b3be63d69,2.0,1.0,1.0,False,2025-10-15 11:35:36.000000,mana12312_736e9c72-6fbe-46a8-b4e0-669b3be63d69.json
999,hüan04,12523795-402c-497e-bd85-fa71b43e0c2d,2.0,5.0,5.0,False,2025-10-09 16:40:52.000000,hüan04_12523795-402c-497e-bd85-fa71b43e0c2d.json
1000,clpe1410,07e6fd72-0bd4-437f-9d37-fb10455d998a,3.0,1.0,2.0,False,2025-10-18 17:18:15.430264,clpe1410_07e6fd72-0bd4-437f-9d37-fb10455d998a.json
1001,sude306,2490eaac-6d6d-4194-906d-b5c312ccd5d2,2.0,1.0,3.0,False,2025-10-10 16:19:55.000000,sude306_2490eaac-6d6d-4194-906d-b5c312ccd5d2.json
1002,anma2416,1618f62c-2678-417d-9b3e-17524dca19af,,,,True,2025-10-18 17:18:15.391972,anma2416_1618f62c-2678-417d-9b3e-17524dca19af.json
1003,clpe1410,48df1e6a-6234-4792-a9ef-227cd58f265f,4.0,2.0,5.0,False,2025-10-13 15:15:45.000000,clpe1410_48df1e6a-6234-4792-a9ef-227cd58f265f.json
1004,anma2416,eb875954-0535-442f-8384-accaa63b1d53,3.0,1.0,1.0,False,2025-10-16 14:06:51.000000,anma2416_eb875954-0535-442f-8384-accaa63b1d53.json
1005,mana12312,471b8550-887b-4933-89f7-ce28d3a3536f,3.0,4.0,2.0,False,2025-10-15 11:23:33.000000,mana12312_471b8550-887b-4933-89f7-ce28d3a3536f.json
1006,hüan04,0e57cc75-5ef3-494c-ac79-b929de072679,6.0,3.0,5.0,False,2025-10-09 16:34:32.000000,hüan04_0e57cc75-5ef3-494c-ac79-b929de072679.json
1007,anma2416,f29947ae-a1e0-49ff-b6cb-31e961452a58,4.0,5.0,4.0,False,2025-10-16 14:09:05.000000,anma2416_f29947ae-a1e0-49ff-b6cb-31e961452a58.json
1008,clpe1410,10d50f2d-27ad-42f3-b393-b40162dcbf44,,,,True,2025-10-18 17:18:15.429978,clpe1410_10d50f2d-27ad-42f3-b393-b40162dcbf44.json
1009,sude306,32150da2-a557-48af-a813-cb4e838c8797,2.0,1.0,2.0,False,2025-10-10 16:31:01.000000,sude306_32150da2-a557-48af-a813-cb4e838c8797.json
1010,anma2416,a0a1b7a9-5669-4eeb-9c4f-9304575e1e49,2.0,3.0,1.0,False,2025-10-16 13:38:12.000000,anma2416_a0a1b7a9-5669-4eeb-9c4f-9304575e1e49.json
1011,sude306,40abc2d9-5aaf-41d0-b323-f23afb68ad28,1.0,5.0,3.0,False,2025-10-10 16:44:02.000000,sude306_40abc2d9-5aaf-41d0-b323-f23afb68ad28.json
1012,mana12312,3ebdddfa-661d-4b32-868e-fe872dafe9b5,,,,True,2025-10-16 11:24:49.000000,mana12312_3ebdddfa-661d-4b32-868e-fe872dafe9b5.json
1013,anma2416,24ab889b-c9be-4ac6-8667-aea2c6bcc19d,3.0,1.0,1.0,False,2025-10-15 13:32:05.000000,anma2416_24ab889b-c9be-4ac6-8667-aea2c6bcc19d.json
1014,kauw2915,0c9581bf-61b5-4a61-87e1-ec8c94e4f592,1.0,6.0,1.0,False,2025-10-18 17:18:15.486500,kauw2915_0c9581bf-61b5-4a61-87e1-ec8c94e4f592.json
1015,sude306,4d82d50f-afa8-4c37-9ec5-a45b56e56c3c,1.0,2.0,3.0,False,2025-10-10 16:58:05.000000,sude306_4d82d50f-afa8-4c37-9ec5-a45b56e56c3c.json
1016,mana12312,10191844-d918-49e3-8d7c-7e943178a2f4,3.0,1.0,1.0,False,2025-10-16 11:06:25.000000,mana12312_10191844-d918-49e3-8d7c-7e943178a2f4.json
1017,mana12312,8a9afb12-06b6-43b0-88ee-1871e993a5b1,3.0,5.0,2.0,False,2025-10-15 11:43:14.000000,mana12312_8a9afb12-06b6-43b0-88ee-1871e993a5b1.json
1018,hüan04,13725740-b4cf-4314-8c01-9c4093552e03,2.0,3.0,2.0,False,2025-10-09 16:43:32.000000,hüan04_13725740-b4cf-4314-8c01-9c4093552e03.json
1019,kauw2915,6ebd9035-6832-4a3f-b037-ea9d89112027,3.0,4.0,3.0,False,2025-10-15 10:43:20.000000,kauw2915_6ebd9035-6832-4a3f-b037-ea9d89112027.json
1020,anma2416,1a002086-6118-43c7-847a-d36b791c6e6b,5.0,2.0,6.0,False,2025-10-18 17:18:15.393724,anma2416_1a002086-6118-43c7-847a-d36b791c6e6b.json
1021,mana12312,244d6de1-9d7b-4379-b3ad-2c94136b54af,3.0,2.0,2.0,False,2025-10-15 11:14:10.000000,mana12312_244d6de1-9d7b-4379-b3ad-2c94136b54af.json
1022,clpe1410,5959cf5c-c59e-46a8-9538-eea3d2b0a566,3.0,3.0,4.0,False,2025-10-13 15:19:48.000000,clpe1410_5959cf5c-c59e-46a8-9538-eea3d2b0a566.json
1023,kauw2915,05ef40be-986b-41ec-a1a6-5e0a30ed67de,1.0,4.0,1.0,False,2025-10-18 17:18:15.449858,kauw2915_05ef40be-986b-41ec-a1a6-5e0a30ed67de.json
1024,mana12312,9151a734-9388-41d2-b7ef-31826f96bf3d,2.0,4.0,1.0,False,2025-10-16 11:51:59.000000,mana12312_9151a734-9388-41d2-b7ef-31826f96bf3d.json
1025,sude306,2f7b4b20-222a-4c16-9945-3065c623531a,4.0,1.0,2.0,False,2025-10-10 16:28:56.000000,sude306_2f7b4b20-222a-4c16-9945-3065c623531a.json
1026,sude306,2491642d-15c2-4c0d-9661-17d0d5394239,,,,True,2025-10-10 16:20:32.000000,sude306_2491642d-15c2-4c0d-9661-17d0d5394239.json
1027,sude306,3c962fe2-0ad6-44f9-a629-366e0cab1750,4.0,5.0,5.0,False,2025-10-10 16:40:09.000000,sude306_3c962fe2-0ad6-44f9-a629-366e0cab1750.json
1028,kauw2915,1ddad800-9a1b-4491-a2d2-0730e3e38d63,,,,True,2025-10-18 17:18:15.452670,kauw2915_1ddad800-9a1b-4491-a2d2-0730e3e38d63.json
1029,anma2416,a280ca7b-31a3-4f70-a85f-b3b086056931,3.0,4.0,4.0,False,2025-10-16 13:39:57.000000,anma2416_a280ca7b-31a3-4f70-a85f-b3b086056931.json
1030,hüan04,191aa7df-bc88-4bc0-ab1d-182fe8e4a502,1.0,3.0,2.0,False,2025-10-09 16:56:08.000000,hüan04_191aa7df-bc88-4bc0-ab1d-182fe8e4a502.json
1031,mana12312,648bb57e-6717-4090-9112-7120e52412d7,,,,True,2025-10-15 11:31:32.000000,mana12312_648bb57e-6717-4090-9112-7120e52412d7.json
1032,anma2416,68020c4c-aff5-4202-9d47-79dcf34bf51e,,,,True,2025-10-15 14:02:04.000000,anma2416_68020c4c-aff5-4202-9d47-79dcf34bf51e.json
1033,kauw2915,088bf2d5-ba5e-468f-a4fd-8f73ca23afc8,1.0,2.0,1.0,False,2025-10-18 17:18:15.470131,kauw2915_088bf2d5-ba5e-468f-a4fd-8f73ca23afc8.json
1034,anma2416,09046541-0097-446a-a446-fe49edcb06b9,,,,True,2025-10-18 17:18:15.397039,anma2416_09046541-0097-446a-a446-fe49edcb06b9.json
1035,mana12312,b36d3eb7-cb3e-4d45-922c-d915875c0a70,2.0,4.0,1.0,False,2025-10-15 11:58:03.000000,mana12312_b36d3eb7-cb3e-4d45-922c-d915875c0a70.json
1036,mana12312,2a0081d9-f119-4fe4-a62e-a618d8937626,,,,True,2025-10-15 11:15:07.000000,mana12312_2a0081d9-f119-4fe4-a62e-a618d8937626.json
1037,clpe1410,0650b30e-ce32-4b2e-8317-2519aebcb02c,,,,True,2025-10-18 17:18:15.437695,clpe1410_0650b30e-ce32-4b2e-8317-2519aebcb02c.json
1038,hüan04,0c555092-3081-4e2e-af07-c5c7342f56fe,4.0,2.0,2.0,False,2025-10-09 16:25:49.000000,hüan04_0c555092-3081-4e2e-af07-c5c7342f56fe.json
1039,clpe1410,56216225-08aa-45fe-bbf9-2f30e4e9d5a1,4.0,2.0,3.0,False,2025-10-13 15:17:43.000000,clpe1410_56216225-08aa-45fe-bbf9-2f30e4e9d5a1.json
1040,mana12312,92f021c5-ebbe-4389-b72e-3faa8ccb69c8,5.0,6.0,6.0,False,2025-10-16 11:52:36.000000,mana12312_92f021c5-ebbe-4389-b72e-3faa8ccb69c8.json
1041,mana12312,35b68e64-2528-4690-a0c3-77d38c116d77,,,,True,2025-10-16 11:22:18.000000,mana12312_35b68e64-2528-4690-a0c3-77d38c116d77.json
1042,kauw2915,017615dc-243f-4b9b-90fe-39a8624ff688,,,,True,2025-10-18 17:18:15.449419,kauw2915_017615dc-243f-4b9b-90fe-39a8624ff688.json
1043,sude306,2fd82153-ca72-47d7-ae77-4454b04df039,,,,True,2025-10-10 16:29:17.000000,sude306_2fd82153-ca72-47d7-ae77-4454b04df039.json
1044,anma2416,0722be17-76eb-4820-80c1-58522a3101dc,,,,True,2025-10-18 17:18:15.394969,anma2416_0722be17-76eb-4820-80c1-58522a3101dc.json
1045,mana12312,73ba8e53-7afe-498f-ba6f-47d6546b070e,2.0,4.0,2.0,False,2025-10-16 11:41:15.000000,mana12312_73ba8e53-7afe-498f-ba6f-47d6546b070e.json
1046,hüan04,19bb5af8-2d73-49bb-a6dd-6baaa3cd25e0,1.0,3.0,1.0,False,2025-10-09 16:58:03.000000,hüan04_19bb5af8-2d73-49bb-a6dd-6baaa3cd25e0.json
1047,kauw2915,8ffcb67e-dfd7-4459-844c-81c63847235e,1.0,1.0,1.0,False,2025-10-15 10:51:58.000000,kauw2915_8ffcb67e-dfd7-4459-844c-81c63847235e.json
1048,clpe1410,59d19f6a-3b19-4229-b699-d42a57b6fe02,,,,True,2025-10-13 15:19:59.000000,clpe1410_59d19f6a-3b19-4229-b699-d42a57b6fe02.json
1049,anma2416,5c7e38ff-280d-4e4d-9b49-5ed28ea86ebc,2.0,3.0,2.0,False,2025-10-15 13:57:00.000000,anma2416_5c7e38ff-280d-4e4d-9b49-5ed28ea86ebc.json
1050,sude306,2f407d8f-9459-4f5f-a676-8689200bb0ee,3.0,5.0,3.0,False,2025-10-10 16:28:36.000000,sude306_2f407d8f-9459-4f5f-a676-8689200bb0ee.json
1051,kauw2915,a895dce9-b0a0-4231-a28b-999edb4320a6,3.0,1.0,1.0,False,2025-10-15 11:00:06.000000,kauw2915_a895dce9-b0a0-4231-a28b-999edb4320a6.json
1052,mana12312,6be8911a-b0e3-444c-a852-3afb17c4c27f,,,,True,2025-10-15 11:33:46.000000,mana12312_6be8911a-b0e3-444c-a852-3afb17c4c27f.json
1053,anma2416,1a71f0b3-97ee-4f61-a1e6-fe3826b8da7f,1.0,3.0,1.0,False,2025-10-18 17:18:15.386076,anma2416_1a71f0b3-97ee-4f61-a1e6-fe3826b8da7f.json
1054,mana12312,7accdf7f-4048-4c48-b251-bd62a24b4b56,,,,True,2025-10-15 11:38:09.000000,mana12312_7accdf7f-4048-4c48-b251-bd62a24b4b56.json
1055,kauw2915,1a371b19-87f8-4349-8562-26b47a3b3688,2.0,1.0,1.0,False,2025-10-18 17:18:15.468360,kauw2915_1a371b19-87f8-4349-8562-26b47a3b3688.json
1056,mana12312,a9aa9c70-c57e-4054-9fad-0a0a24107c55,1.0,5.0,1.0,False,2025-10-15 11:55:18.000000,mana12312_a9aa9c70-c57e-4054-9fad-0a0a24107c55.json
1057,anma2416,68f1741e-ba03-42f0-b2fa-4f33eb1da552,2.0,5.0,3.0,False,2025-10-15 14:02:22.000000,anma2416_68f1741e-ba03-42f0-b2fa-4f33eb1da552.json
1058,hüan04,0e215edd-a572-4d25-9719-09768d6d8ce1,1.0,5.0,2.0,False,2025-10-09 16:33:21.000000,hüan04_0e215edd-a572-4d25-9719-09768d6d8ce1.json
1059,clpe1410,0eabb1a9-855c-4d25-aaa4-dbf785811869,5.0,1.0,3.0,False,2025-10-18 17:18:15.433626,clpe1410_0eabb1a9-855c-4d25-aaa4-dbf785811869.json
1060,kauw2915,0279e112-ef43-42f2-9556-e8e700027c19,1.0,,,True,2025-10-18 17:18:15.469410,kauw2915_0279e112-ef43-42f2-9556-e8e700027c19.json
1061,anma2416,6341e81b-205e-4248-b526-dece6bec66b8,,,,True,2025-10-15 14:00:23.000000,anma2416_6341e81b-205e-4248-b526-dece6bec66b8.json
1062,hüan04,0e3e723f-181e-41a5-b36f-952fc3727b42,3.0,4.0,2.0,False,2025-10-09 16:33:44.000000,hüan04_0e3e723f-181e-41a5-b36f-952fc3727b42.json
1063,anma2416,00f085e7-d746-46a0-bfff-511b513b7ead,1.0,5.0,1.0,False,2025-10-18 17:18:15.403854,anma2416_00f085e7-d746-46a0-bfff-511b513b7ead.json
1064,anma2416,e22e3282-4d34-4ef6-bddf-d9eb893b4d4e,1.0,3.0,1.0,False,2025-10-16 14:03:19.000000,anma2416_e22e3282-4d34-4ef6-bddf-d9eb893b4d4e.json
1065,kauw2915,847f1a5d-31f5-4b77-9808-9d49c16c27e1,2.0,4.0,3.0,False,2025-10-15 10:49:14.000000,kauw2915_847f1a5d-31f5-4b77-9808-9d49c16c27e1.json
1066,kauw2915,259b19d0-aa2e-464d-a397-0ef8bfd61f5a,3.0,1.0,1.0,False,2025-10-18 17:18:15.466702,kauw2915_259b19d0-aa2e-464d-a397-0ef8bfd61f5a.json
1067,mana12312,b02ea0d7-bd73-4e97-bb1b-d35033fae1f0,2.0,3.0,1.0,False,2025-10-15 11:57:29.000000,mana12312_b02ea0d7-bd73-4e97-bb1b-d35033fae1f0.json
1068,sude306,3a320679-6aed-4dab-8052-4697bd9d0d18,2.0,5.0,3.0,False,2025-10-10 16:37:25.000000,sude306_3a320679-6aed-4dab-8052-4697bd9d0d18.json
1069,mana12312,1d5e8eb9-1acb-4699-b220-cadd396e88e4,2.0,1.0,1.0,False,2025-10-15 11:12:51.000000,mana12312_1d5e8eb9-1acb-4699-b220-cadd396e88e4.json
1070,sude306,2a9b3661-2b68-4ad9-9944-6daa2642c2fe,,,,True,2025-10-10 16:25:48.000000,sude306_2a9b3661-2b68-4ad9-9944-6daa2642c2fe.json
1071,sude306,10736c36-efe4-49eb-affc-161aacf59c87,2.0,5.0,2.0,False,2025-10-10 16:01:26.000000,sude306_10736c36-efe4-49eb-affc-161aacf59c87.json
1072,mana12312,925f8ed6-7303-4268-b6ad-5208ee688df6,2.0,5.0,1.0,False,2025-10-15 11:46:44.000000,mana12312_925f8ed6-7303-4268-b6ad-5208ee688df6.json
1073,hüan04,0a18c0da-9c3f-4360-9ba8-cd901751864f,4.0,3.0,2.0,False,2025-10-09 16:19:02.000000,hüan04_0a18c0da-9c3f-4360-9ba8-cd901751864f.json
1074,anma2416,827fdd85-cffd-4c52-8233-b79398f7faa8,2.0,4.0,1.0,False,2025-10-16 13:18:27.000000,anma2416_827fdd85-cffd-4c52-8233-b79398f7faa8.json
1075,mana12312,1618f62c-2678-417d-9b3e-17524dca19af,3.0,1.0,1.0,False,2025-10-16 11:09:24.000000,mana12312_1618f62c-2678-417d-9b3e-17524dca19af.json
1076,kauw2915,53364f44-838b-465e-a13c-8f091d988d3c,1.0,1.0,1.0,False,2025-10-15 10:34:22.000000,kauw2915_53364f44-838b-465e-a13c-8f091d988d3c.json
1077,hüan04,04a29e97-f6c9-4ae1-ade8-c44e17330ce6,5.0,5.0,5.0,False,2025-10-09 16:04:40.000000,hüan04_04a29e97-f6c9-4ae1-ade8-c44e17330ce6.json
1078,hüan04,2103b209-97a0-4899-a3f9-3901920d2608,1.0,1.0,1.0,False,2025-10-09 17:12:22.000000,hüan04_2103b209-97a0-4899-a3f9-3901920d2608.json
1079,sude306,18e6667e-fad1-4ff3-bdfb-768383dca33e,5.0,2.0,4.0,False,2025-10-10 16:09:27.000000,sude306_18e6667e-fad1-4ff3-bdfb-768383dca33e.json
1080,kauw2915,7f16e864-3306-48a9-a2a4-a196658e2079,1.0,3.0,1.0,False,2025-10-15 10:47:21.000000,kauw2915_7f16e864-3306-48a9-a2a4-a196658e2079.json
1081,hüan04,12da45a1-9c40-40b7-a9de-0fecadae7fef,1.0,1.0,1.0,False,2025-10-09 16:41:30.000000,hüan04_12da45a1-9c40-40b7-a9de-0fecadae7fef.json
1082,sude306,28662dd5-53c1-4481-9e33-70a6b4b3c871,,,,True,2025-10-10 16:24:20.000000,sude306_28662dd5-53c1-4481-9e33-70a6b4b3c871.json
1083,kauw2915,1575f28a-75d9-472f-b0e6-57e7d1bd0a8d,4.0,4.0,3.0,False,2025-10-18 17:18:15.495807,kauw2915_1575f28a-75d9-472f-b0e6-57e7d1bd0a8d.json
